name,state,country,popularity
Polička,Pardubický kraj,Czech Republic,9051
Pomezí,Pardubický kraj,Czech Republic,1031
Prachovice,Pardubický kraj,Czech Republic,1442
Přelouč,Pardubický kraj,Czech Republic,10203
Proseč,Pardubický kraj,Czech Republic,2124
Radiměř,Pardubický kraj,Czech Republic,1225
Řečany nad Labem,Pardubický kraj,Czech Republic,1364
Ronov nad Doubravou,Pardubický kraj,Czech Republic,1668
Rybitví,Pardubický kraj,Czech Republic,1379
Seč,Pardubický kraj,Czech Republic,1848
Sezemice,Pardubický kraj,Czech Republic,3097
Skuteč,Pardubický kraj,Czech Republic,5020
Slatiňany,Pardubický kraj,Czech Republic,4163
Staré Hradiště,Pardubický kraj,Czech Republic,1219
Svitavy,Pardubický kraj,Czech Republic,16073
Třemošnice,Pardubický kraj,Czech Republic,3314
Ústí nad Orlicí,Pardubický kraj,Czech Republic,14011
Vysoké Mýto,Pardubický kraj,Czech Republic,12560
Žamberk,Pardubický kraj,Czech Republic,5819
Bělá nad Radbuzou,Plzeň-jih,Czech Republic,1754
Bezdružice,Plzeň-jih,Czech Republic,931
Blížejov,Plzeň-jih,Czech Republic,1029
Blovice,Plzeň-jih,Czech Republic,4207
Bor,Plzeň-jih,Czech Republic,4889
Břasy,Plzeň-jih,Czech Republic,2055
Černošín,Plzeň-jih,Czech Republic,1196
Chlumčany,Plzeň-jih,Czech Republic,2383
Chodová Planá,Plzeň-jih,Czech Republic,1990
Chotěšov,Plzeň-jih,Czech Republic,2688
Chrást,Plzeň-jih,Czech Republic,1700
Dobřany,Plzeň-jih,Czech Republic,6504
Dobřív,Plzeň-jih,Czech Republic,1110
Domažlice,Plzeň-jih,Czech Republic,11133
Dýšina,Plzeň-jih,Czech Republic,1424
Hartmanice,Plzeň-jih,Czech Republic,1189
Heřmanova Huť,Plzeň-jih,Czech Republic,1794
Holoubkov,Plzeň-jih,Czech Republic,1485
Holýšov,Plzeň-jih,Czech Republic,5647
Horažďovice,Plzeň-jih,Czech Republic,5103
Horní Bříza,Plzeň-jih,Czech Republic,4066
Horšovský Týn,Plzeň-jih,Czech Republic,5046
Hostouň,Plzeň-jih,Czech Republic,1213
Hromnice,Plzeň-jih,Czech Republic,1018
Janovice nad Úhlavou,Plzeň-jih,Czech Republic,2464
Kasejovice,Plzeň-jih,Czech Republic,1441
Kašperské Hory,Plzeň-jih,Czech Republic,1367
Kaznějov,Plzeň-jih,Czech Republic,3085
Kdyně,Plzeň-jih,Czech Republic,5153
Kladruby,Plzeň-jih,Czech Republic,1419
Klatovy,Plzeň-jih,Czech Republic,22763
Klenčí pod Čerchovem,Plzeň-jih,Czech Republic,1432
Kolinec,Plzeň-jih,Czech Republic,1438
Kout na Šumavě,Plzeň-jih,Czech Republic,1140
Kožlany,Plzeň-jih,Czech Republic,1511
Kralovice,Plzeň-jih,Czech Republic,3450
Líně,Plzeň-jih,Czech Republic,2311
Manětín,Plzeň-jih,Czech Republic,1136
Měčín,Plzeň-jih,Czech Republic,1122
Meclov,Plzeň-jih,Czech Republic,1062
Město Touškov,Plzeň-jih,Czech Republic,1777
Mirošov,Plzeň-jih,Czech Republic,2248
Mrákov,Plzeň-jih,Czech Republic,1144
Mýto,Plzeň-jih,Czech Republic,1602
Nepomuk,Plzeň-jih,Czech Republic,3562
Nezvěstice,Plzeň-jih,Czech Republic,1353
Nýřany,Plzeň-jih,Czech Republic,6991
Nýrsko,Plzeň-jih,Czech Republic,5011
Okres Domažlice,Plzeň-jih,Czech Republic,55914
Okres Klatovy,Plzeň-jih,Czech Republic,86722
Okres Plzeň-jih,Plzeň-jih,Czech Republic,0
Okres Plzeň-město,Plzeň-jih,Czech Republic,0
Okres Plzeň-sever,Plzeň-jih,Czech Republic,0
Okres Rokycany,Plzeň-jih,Czech Republic,50796
Okres Tachov,Plzeň-jih,Czech Republic,57370
Osek,Plzeň-jih,Czech Republic,1159
Planá,Plzeň-jih,Czech Republic,5493
Plánice,Plzeň-jih,Czech Republic,1629
Plasy,Plzeň-jih,Czech Republic,2924
Poběžovice,Plzeň-jih,Czech Republic,1551
Postřekov,Plzeň-jih,Czech Republic,1129
Přeštice,Plzeň-jih,Czech Republic,6792
Přimda,Plzeň-jih,Czech Republic,1621
Radnice,Plzeň-jih,Czech Republic,1847
Rokycany,Plzeň-jih,Czech Republic,14381
Spálené Poříčí,Plzeň-jih,Czech Republic,3008
Šťáhlavy,Plzeň-jih,Czech Republic,2200
Staňkov,Plzeň-jih,Czech Republic,3401
Starý Plzenec,Plzeň-jih,Czech Republic,5403
Štěnovice,Plzeň-jih,Czech Republic,1401
Stod,Plzeň-jih,Czech Republic,3646
Strašice,Plzeň-jih,Czech Republic,2442
Stráž,Plzeň-jih,Czech Republic,1057
Strážov,Plzeň-jih,Czech Republic,1362
Stříbro,Plzeň-jih,Czech Republic,8060
Sušice,Plzeň-jih,Czech Republic,10740
Švihov,Plzeň-jih,Czech Republic,1666
Tachov,Plzeň-jih,Czech Republic,14097
Tlučná,Plzeň-jih,Czech Republic,2482
Třemošná,Plzeň-jih,Czech Republic,5052
Vejprnice,Plzeň-jih,Czech Republic,2626
Všeruby,Plzeň-jih,Czech Republic,1017
Zbiroh,Plzeň-jih,Czech Republic,2541
Zbůch,Plzeň-jih,Czech Republic,1890
Železná Ruda,Plzeň-jih,Czech Republic,2096
Žihle,Plzeň-jih,Czech Republic,1419
Praha 16,"Praha, Hlavní město",Czech Republic,0
Praha 21,"Praha, Hlavní město",Czech Republic,0
Bakov nad Jizerou,Středočeský kraj,Czech Republic,5355
Bělá pod Bezdězem,Středočeský kraj,Czech Republic,4804
Benátky nad Jizerou,Středočeský kraj,Czech Republic,7879
Benešov,Středočeský kraj,Czech Republic,17043
Beroun,Středočeský kraj,Czech Republic,21521
Bohutín,Středočeský kraj,Czech Republic,1544
Brandýs nad Labem-Stará Boleslav,Středočeský kraj,Czech Republic,15398
Brandýsek,Středočeský kraj,Czech Republic,1679
Březnice,Středočeský kraj,Czech Republic,3577
Buštěhrad,Středočeský kraj,Czech Republic,2295
Byšice,Středočeský kraj,Czech Republic,1170
Čáslav,Středočeský kraj,Czech Republic,10399
Čechtice,Středočeský kraj,Czech Republic,1430
Čelákovice,Středočeský kraj,Czech Republic,12474
Čerčany,Středočeský kraj,Czech Republic,2923
Cerhenice,Středočeský kraj,Czech Republic,1491
Černošice,Středočeský kraj,Czech Republic,7712
Červené Pečky,Středočeský kraj,Czech Republic,2016
Český Brod,Středočeský kraj,Czech Republic,7487
Chyňava,Středočeský kraj,Czech Republic,1839
Církvice,Středočeský kraj,Czech Republic,1311
Cítov,Středočeský kraj,Czech Republic,1028
Davle,Středočeský kraj,Czech Republic,1891
Divišov,Středočeský kraj,Czech Republic,1367
Dobřichovice,Středočeský kraj,Czech Republic,3772
Dobříš,Středočeský kraj,Czech Republic,8870
Dobrovice,Středočeský kraj,Czech Republic,3671
Dolní Beřkovice,Středočeský kraj,Czech Republic,1546
Dolní Bousov,Středočeský kraj,Czech Republic,2275
Dolní Břežany,Středočeský kraj,Czech Republic,1790
Horní Počaply,Středočeský kraj,Czech Republic,1141
Horoměřice,Středočeský kraj,Czech Republic,2212
Hořovice,Středočeský kraj,Czech Republic,6431
Hostivice,Středočeský kraj,Czech Republic,9179
Hostomice,Středočeský kraj,Czech Republic,1491
Hovorčovice,Středočeský kraj,Czech Republic,1198
Hradištko,Středočeský kraj,Czech Republic,1320
Hřebeč,Středočeský kraj,Czech Republic,1364
Hudlice,Středočeský kraj,Czech Republic,1220
Hýskov,Středočeský kraj,Czech Republic,2042
Jeneč,Středočeský kraj,Czech Republic,1299
Jesenice,Středočeský kraj,Czech Republic,3221
Jílové u Prahy,Středočeský kraj,Czech Republic,5262
Jince,Středočeský kraj,Czech Republic,2524
Jirny,Středočeský kraj,Czech Republic,2988
Kačice,Středočeský kraj,Czech Republic,1242
Kamenné Žehrovice,Středočeský kraj,Czech Republic,1667
Kamenný Přívoz,Středočeský kraj,Czech Republic,1472
Kladno,Středočeský kraj,Czech Republic,69664
Klecany,Středočeský kraj,Czech Republic,3938
Klobuky,Středočeský kraj,Czech Republic,1001
Kněžmost,Středočeský kraj,Czech Republic,1470
Kolín,Středočeský kraj,Czech Republic,33444
Komárov,Středočeský kraj,Czech Republic,2426
Kosmonosy,Středočeský kraj,Czech Republic,3822
Kosova Hora,Středočeský kraj,Czech Republic,1356
Kostelec nad Černými Lesy,Středočeský kraj,Czech Republic,4156
Kostelec nad Labem,Středočeský kraj,Czech Republic,4462
Kouřim,Středočeský kraj,Czech Republic,1984
Kralupy nad Vltavou,Středočeský kraj,Czech Republic,19005
Králův Dvůr,Středočeský kraj,Czech Republic,5805
Krásná Hora nad Vltavou,Středočeský kraj,Czech Republic,1143
Křinec,Středočeský kraj,Czech Republic,1369
Kutná Hora,Středočeský kraj,Czech Republic,21642
Lány,Středočeský kraj,Czech Republic,2252
Libčice nad Vltavou,Středočeský kraj,Czech Republic,3604
Líbeznice,Středočeský kraj,Czech Republic,1290
Libice nad Cidlinou,Středočeský kraj,Czech Republic,1310
Libiš,Středočeský kraj,Czech Republic,2333
Libušín,Středočeský kraj,Czech Republic,3555
Lochovice,Středočeský kraj,Czech Republic,1322
Loděnice,Středočeský kraj,Czech Republic,1564
Loučeň,Středočeský kraj,Czech Republic,1412
Luštěnice,Středočeský kraj,Czech Republic,1447
Lužec nad Vltavou,Středočeský kraj,Czech Republic,1347
Lužná,Středočeský kraj,Czech Republic,1806
Lysá nad Labem,Středočeský kraj,Czech Republic,10004
Mělník,Středočeský kraj,Czech Republic,20278
Měšice,Středočeský kraj,Czech Republic,1083
Městec Králové,Středočeský kraj,Czech Republic,2878
Milín,Středočeský kraj,Czech Republic,2053
Milovice,Středočeský kraj,Czech Republic,5461
Mladá Boleslav,Středočeský kraj,Czech Republic,47346
Mnichovice,Středočeský kraj,Czech Republic,2256
Mnichovo Hradiště,Středočeský kraj,Czech Republic,9048
Mníšek pod Brdy,Středočeský kraj,Czech Republic,4181
Mšeno,Středočeský kraj,Czech Republic,1415
Mukařov,Středočeský kraj,Czech Republic,1297
Načeradec,Středočeský kraj,Czech Republic,1118
Nehvizdy,Středočeský kraj,Czech Republic,1045
Nelahozeves,Středočeský kraj,Czech Republic,1313
Neratovice,Středočeský kraj,Czech Republic,16360
Netvořice,Středočeský kraj,Czech Republic,1191
Neveklov,Středočeský kraj,Czech Republic,2764
Nižbor,Středočeský kraj,Czech Republic,1549
Nové Strašecí,Středočeský kraj,Czech Republic,5686
Nový Knín,Středočeský kraj,Czech Republic,2154
Nymburk,Středočeský kraj,Czech Republic,15642
Obecnice,Středočeský kraj,Czech Republic,1174
Odolena Voda,Středočeský kraj,Czech Republic,4451
Okres Benešov,Středočeský kraj,Czech Republic,103908
Okres Beroun,Středočeský kraj,Czech Republic,102562
Okres Kladno,Středočeský kraj,Czech Republic,171506
Okres Kolín,Středočeský kraj,Czech Republic,108281
Okres Kutná Hora,Středočeský kraj,Czech Republic,78565
Okres Mělník,Středočeský kraj,Czech Republic,114783
Okres Mladá Boleslav,Středočeský kraj,Czech Republic,137726
Okres Nymburk,Středočeský kraj,Czech Republic,107638
Okres Praha-východ,Středočeský kraj,Czech Republic,0
Okres Praha-západ,Středočeský kraj,Czech Republic,0
Okres Příbram,Středočeský kraj,Czech Republic,118285
Okres Rakovník,Středočeský kraj,Czech Republic,56494
Ondřejov,Středočeský kraj,Czech Republic,1086
Pavlíkov,Středočeský kraj,Czech Republic,1073
Pchery,Středočeský kraj,Czech Republic,1743
Pečky,Středočeský kraj,Czech Republic,4874
Petrovice,Středočeský kraj,Czech Republic,1362
Plaňany,Středočeský kraj,Czech Republic,1467
Poděbrady,Středočeský kraj,Czech Republic,15232
Poříčany,Středočeský kraj,Czech Republic,1197
Poříčí nad Sázavou,Středočeský kraj,Czech Republic,1441
Postupice,Středočeský kraj,Czech Republic,1374
Přerov nad Labem,Středočeský kraj,Czech Republic,1067
Příbram,Středočeský kraj,Czech Republic,32773
Průhonice,Středočeský kraj,Czech Republic,2007
Psáry,Středočeský kraj,Czech Republic,2243
Pyšely,Středočeský kraj,Czech Republic,1250
Rakovník,Středočeský kraj,Czech Republic,15682
Řevnice,Středočeský kraj,Czech Republic,3777
Řevničov,Středočeský kraj,Czech Republic,1390
Řež,Středočeský kraj,Czech Republic,1022
Rožďalovice,Středočeský kraj,Czech Republic,1703
Rožmitál pod Třemšínem,Středočeský kraj,Czech Republic,4244
Roztoky,Středočeský kraj,Czech Republic,9088
Rudná,Středočeský kraj,Czech Republic,3360
Sadská,Středočeský kraj,Czech Republic,3301
Sázava,Středočeský kraj,Czech Republic,3867
Sedlčany,Středočeský kraj,Czech Republic,6767
Sedlec,Středočeský kraj,Czech Republic,895
Šestajovice,Středočeský kraj,Czech Republic,1465
Slaný,Středočeský kraj,Czech Republic,16937
Smečno,Středočeský kraj,Czech Republic,1980
Stará Huť,Středočeský kraj,Czech Republic,1158
Starý Kolín,Středočeský kraj,Czech Republic,1561
Štěchovice,Středočeský kraj,Czech Republic,1377
Stochov,Středočeský kraj,Czech Republic,5349
Strančice,Středočeský kraj,Czech Republic,1505
Suchdol,Středočeský kraj,Czech Republic,1119
Tišice,Středočeský kraj,Czech Republic,1460
Třebotov,Středočeský kraj,Czech Republic,1062
Trhový Štěpánov,Středočeský kraj,Czech Republic,1506
Tuchlovice,Středočeský kraj,Czech Republic,2141
Tuchoměřice,Středočeský kraj,Czech Republic,1032
Týnec nad Labem,Středočeský kraj,Czech Republic,2211
Týnec nad Sázavou,Středočeský kraj,Czech Republic,5752
Uhlířské Janovice,Středočeský kraj,Czech Republic,3131
Unhošť,Středočeský kraj,Czech Republic,3480
Úvaly,Středočeský kraj,Czech Republic,4797
Velim,Středočeský kraj,Czech Republic,2021
Velká Dobrá,Středočeský kraj,Czech Republic,1264
Velké Popovice,Středočeský kraj,Czech Republic,1926
Velké Přílepy,Středočeský kraj,Czech Republic,1105
Velký Osek,Středočeský kraj,Czech Republic,2150
Veltruby,Středočeský kraj,Czech Republic,1301
Veltrusy,Středočeský kraj,Czech Republic,1632
Velvary,Středočeský kraj,Czech Republic,3080
Vestec,Středočeský kraj,Czech Republic,1143
Vinařice,Středočeský kraj,Czech Republic,1739
Vlašim,Středočeský kraj,Czech Republic,11434
Votice,Středočeský kraj,Czech Republic,4760
Vrané nad Vltavou,Středočeský kraj,Czech Republic,1922
Vrdy,Středočeský kraj,Czech Republic,2953
Všenory,Středočeský kraj,Czech Republic,1684
Všetaty,Středočeský kraj,Czech Republic,2506
Zaječov,Středočeský kraj,Czech Republic,1435
Zásmuky,Středočeský kraj,Czech Republic,2156
Zbraslavice,Středočeský kraj,Czech Republic,1378
Žďár,Středočeský kraj,Czech Republic,1181
Zdiby,Středočeský kraj,Czech Republic,3766
Zdice,Středočeský kraj,Czech Republic,4124
Žebrák,Středočeský kraj,Czech Republic,2248
Zeleneč,Středočeský kraj,Czech Republic,3133
Žiželice,Středočeský kraj,Czech Republic,1322
Žleby,Středočeský kraj,Czech Republic,1267
Zlonice,Středočeský kraj,Czech Republic,2294
Zruč nad Sázavou,Středočeský kraj,Czech Republic,4755
Zvole,Středočeský kraj,Czech Republic,1114
Bechlín,Ústecký kraj,Czech Republic,1150
Bečov,Ústecký kraj,Czech Republic,2072
Benešov nad Ploučnicí,Ústecký kraj,Czech Republic,3526
Bílina,Ústecký kraj,Czech Republic,14497
Bílina Kyselka,Ústecký kraj,Czech Republic,544
Bohušovice nad Ohří,Ústecký kraj,Czech Republic,2415
Braňany,Ústecký kraj,Czech Republic,1172
Březno,Ústecký kraj,Czech Republic,1080
Budyně nad Ohří,Ústecký kraj,Czech Republic,2159
Bystřany,Ústecký kraj,Czech Republic,1840
Černčice,Ústecký kraj,Czech Republic,1423
Česká Kamenice,Ústecký kraj,Czech Republic,5037
Chabařovice,Ústecký kraj,Czech Republic,2545
Chlumec,Ústecký kraj,Czech Republic,4257
Chomutov,Ústecký kraj,Czech Republic,46771
Chřibská,Ústecký kraj,Czech Republic,1333
Čížkovice,Ústecký kraj,Czech Republic,1323
Děčín,Ústecký kraj,Czech Republic,46376
Dobroměřice,Ústecký kraj,Czech Republic,1329
Dolní Podluží,Ústecký kraj,Czech Republic,1199
Dolní Poustevna,Ústecký kraj,Czech Republic,1668
Dubí,Ústecký kraj,Czech Republic,8114
Duchcov,Ústecký kraj,Czech Republic,8695
Horní Jiřetín,Ústecký kraj,Czech Republic,2176
Hošťka,Ústecký kraj,Czech Republic,1768
Hrob,Ústecký kraj,Czech Republic,1990
Jílové,Ústecký kraj,Czech Republic,4932
Jiříkov,Ústecký kraj,Czech Republic,3507
Jirkov,Ústecký kraj,Czech Republic,19240
Kadaň,Ústecký kraj,Czech Republic,18090
Klášterec nad Ohří,Ústecký kraj,Czech Republic,14068
Košťany,Ústecký kraj,Czech Republic,3239
Kovářská,Ústecký kraj,Czech Republic,1320
Krásná Lípa,Ústecký kraj,Czech Republic,3341
Křešice,Ústecký kraj,Czech Republic,1371
Krupka,Ústecký kraj,Czech Republic,12793
Kryry,Ústecký kraj,Czech Republic,2361
Lenešice,Ústecký kraj,Czech Republic,1298
Liběšice,Ústecký kraj,Czech Republic,1401
Libochovice,Ústecký kraj,Czech Republic,3388
Libouchec,Ústecký kraj,Czech Republic,1772
Litoměřice,Ústecký kraj,Czech Republic,22767
Litvínov,Ústecký kraj,Czech Republic,22387
Lom u Mostu,Ústecký kraj,Czech Republic,3736
Louny,Ústecký kraj,Czech Republic,19147
Lovosice,Ústecký kraj,Czech Republic,8727
Lubenec,Ústecký kraj,Czech Republic,1541
Měcholupy,Ústecký kraj,Czech Republic,987
Meziboři,Ústecký kraj,Czech Republic,4597
Mikulášovice,Ústecký kraj,Czech Republic,2092
Most,Ústecký kraj,Czech Republic,63474
Novosedlice,Ústecký kraj,Czech Republic,2204
Obrnice,Ústecký kraj,Czech Republic,2631
Okres Chomutov,Ústecký kraj,Czech Republic,123453
Okres Děčín,Ústecký kraj,Czech Republic,125790
Okres Litoměřice,Ústecký kraj,Czech Republic,119104
Okres Louny,Ústecký kraj,Czech Republic,86723
Okres Most,Ústecký kraj,Czech Republic,107536
Okres Teplice,Ústecký kraj,Czech Republic,127739
Okres Ústí nad Labem,Ústecký kraj,Czech Republic,0
Perštejn,Ústecký kraj,Czech Republic,1017
Peruc,Ústecký kraj,Czech Republic,2347
Podbořany,Ústecký kraj,Czech Republic,6253
Polepy,Ústecký kraj,Czech Republic,1178
Postoloprty,Ústecký kraj,Czech Republic,4673
Povrly,Ústecký kraj,Czech Republic,2219
Proboštov,Ústecký kraj,Czech Republic,2333
Radonice,Ústecký kraj,Czech Republic,1190
Řehlovice,Ústecký kraj,Czech Republic,1129
Roudnice nad Labem,Ústecký kraj,Czech Republic,12668
Rumburk,Ústecký kraj,Czech Republic,10815
Šluknov,Ústecký kraj,Czech Republic,5629
Staré Křečany,Ústecký kraj,Czech Republic,1244
Štětí,Ústecký kraj,Czech Republic,8553
Teplice,Ústecký kraj,Czech Republic,50912
Terezín,Ústecký kraj,Czech Republic,2850
Třebenice,Ústecký kraj,Czech Republic,1889
Trmice,Ústecký kraj,Czech Republic,3381
Údlice,Ústecký kraj,Czech Republic,1039
Úštěk,Ústecký kraj,Czech Republic,2844
Varnsdorf,Ústecký kraj,Czech Republic,14704
Vejprty,Ústecký kraj,Czech Republic,2766
Velemín,Ústecký kraj,Czech Republic,1427
Velké Březno,Ústecký kraj,Czech Republic,1957
Velký Šenov,Ústecký kraj,Czech Republic,2013
Verneřice,Ústecký kraj,Czech Republic,1171
Vroutek,Ústecký kraj,Czech Republic,1854
Zabrušany,Ústecký kraj,Czech Republic,1108
Žatec,Ústecký kraj,Czech Republic,18959
Žitenice,Ústecký kraj,Czech Republic,1407
Babice,Zlín,Czech Republic,1754
Bánov,Zlín,Czech Republic,2095
Bílovice,Zlín,Czech Republic,1634
Bojkovice,Zlín,Czech Republic,4422
Boršice,Zlín,Czech Republic,2239
Březolupy,Zlín,Czech Republic,1559
Buchlovice,Zlín,Czech Republic,2397
Bystřice pod Hostýnem,Zlín,Czech Republic,8002
Chropyně,Zlín,Czech Republic,4642
Chvalčov,Zlín,Czech Republic,1644
Dolní Bečva,Zlín,Czech Republic,1805
Dolní Němčí,Zlín,Czech Republic,2957
Francova Lhota,Zlín,Czech Republic,1465
Fryšták,Zlín,Czech Republic,3834
Halenkov,Zlín,Czech Republic,2367
Halenkovice,Zlín,Czech Republic,1701
Hluk,Zlín,Czech Republic,4254
Holešov,Zlín,Czech Republic,11616
Horní Bečva,Zlín,Czech Republic,2420
Horní Lideč,Zlín,Czech Republic,1379
